provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,486.0,66.0,1.8152789998566732
membukkit,raw,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,646.3333333333334,93.0,17.087289333479323
membukkit,raw,multihop,1.0,0.6666666666666666,0.4,0.75,0.0,0.0,0.0,,507.0,68.0,2.1029409999755444
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,545.0,79.5,1.9467685001473
membukkit,raw,procedure,0.4,0.4,0.08,0.1,0.4,0.04,0.2,1.0,601.2,88.4,1.8046206001599785
membukkit,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,669.0,105.0,1.590005999787536
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.25,1.0,0.20000000000000004,1.0,0.6666666666666666,409.3333333333333,58.666666666666664,1.703525666925998
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,607.0,90.0,1.8705830001029728
membukkit,raw,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,159.0,24.0,2.2097334999671148
membukkit,raw,temporal_current,0.25,0.25,0.05,0.08333333333333333,0.25,0.05,0.25,0.0,529.25,77.75,1.6444092498204554
