provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,482.0,67.0,53.724750061519444
membukkit,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,396.0,60.333333333333336,134.06859734095633
membukkit,raw,multihop,1.0,0.8333333333333333,0.5,0.75,0.5,0.0,0.0,,491.5,73.0,60.03460451029241
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,289.0,43.5,62.57031252607703
membukkit,raw,procedure,1.0,1.0,0.2,0.35,1.0,0.2,1.0,1.0,565.8,88.2,58.8596997782588
membukkit,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,503.0,73.0,48.03483304567635
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.5833333333333334,1.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,285.6666666666667,42.333333333333336,54.07633333622167
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,523.6666666666666,81.66666666666667,59.50709735043347
membukkit,raw,temporal_asof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,43.5,6.0,52.71072895266116
membukkit,raw,temporal_current,1.0,1.0,0.2,0.3,1.0,0.2,1.0,0.0,359.0,53.5,54.70538549707271
