provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
hindsight,raw,raw_product,publishable,5,450,ok,,26.0,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.09375,0.16666666666666666,0.025,0.125,0.125,0.5,0.0,589.0769230769231,83.23076923076923,37.056557646092884
