provider,mode,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
bm25,raw,5,450,ok,,26.0,0.7916666666666666,0.7291666666666666,0.16666666666666669,0.7083333333333334,0.6666666666666666,0.09166666666666667,0.4583333333333333,0.4583333333333333,0.6666666666666666,0.0,504.6923076923077,76.23076923076923,1.5699267695219112
tfidf_cosine,raw,5,450,ok,,26.0,0.7916666666666666,0.7777777777777778,0.2576388888888889,0.6875,0.75,0.10138888888888889,0.4166666666666667,0.4166666666666667,0.8181818181818182,0.5,431.2692307692308,63.07692307692308,0.37703896165252304
dense_lsa,raw,5,450,ok,,26.0,0.5833333333333334,0.5625,0.15,0.5083333333333333,0.5416666666666666,0.05,0.25,0.25,0.7777777777777778,0.5,490.2307692307692,72.38461538461539,0.5959221152107392
hybrid_rrf,raw,5,450,ok,,26.0,0.7083333333333334,0.6944444444444444,0.17500000000000002,0.625,0.6666666666666666,0.058333333333333334,0.2916666666666667,0.2916666666666667,0.7,0.0,520.8076923076923,77.88461538461539,3.6779220382903497
habitus,raw,5,450,ok,,26.0,0.7916666666666666,0.7152777777777778,0.15833333333333335,0.7013888888888888,0.6666666666666666,0.025,0.125,0.125,0.9090909090909091,0.0,552.0384615384615,80.42307692307692,181.56082461532955
membukkit,raw,5,450,ok,,26.0,0.5833333333333334,0.5625,0.15555555555555556,0.32916666666666666,0.5416666666666666,0.04166666666666667,0.20833333333333334,0.20833333333333334,0.7777777777777778,0.0,485.3076923076923,71.38461538461539,1.293247961607099
agentmemory_core_lsa,raw,5,450,ok,,26.0,0.7916666666666666,0.7777777777777778,0.19166666666666668,0.6076388888888888,0.75,0.11666666666666667,0.5416666666666666,0.5833333333333334,0.7142857142857143,0.0,475.7307692307692,70.61538461538461,0.24495692307691833
