capture	PASS	2026-09-24T03:47:27.858Z	prior state captured in /tmp/claude-1000/-var-home-bmosher/09b5ba50-67c7-4535-b27c-5baa3e1c4fa8/scratchpad/cutsb-0Q02/p1/ev/pre (state.tsv: 4 units; 0 existing unit files kept)
switch	PASS	2026-09-24T03:47:27.951Z	old owners off and drained; 4 units installed (bytes = release, OnFailure wired); a fresh pass by the current run; outside check rest; one owner
handoff	PASS	2026-09-24T03:47:27.955Z	P12-production-handoff-1 dispatched through agent-loop; Tern decides with: /tmp/claude-1000/-var-home-bmosher/09b5ba50-67c7-4535-b27c-5baa3e1c4fa8/scratchpad/cutsb-0Q02/p1/home/.local/bin/agent-loop decide --config /tmp/claude-1000/-var-home-bmosher/09b5ba50-67c7-4535-b27c-5baa3e1c4fa8/scratchpad/cutsb-0Q02/p1/home/.config/agent-loop/campaign4.json --qid P12-production-handoff-1 --kind question_answered --ref <record> --reason <text>
rollback	PASS	2026-09-24T03:47:27.980Z	rolled back: old owners active, agent-loop off, open items handed to cairn
