provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
hindsight,raw,conflict,1.0,1.0,0.2,0.5,1.0,0.0,0.0,,435.0,58.0,61.29312491975725
hindsight,raw,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,636.3333333333334,87.66666666666667,55.63130598360052
hindsight,raw,multihop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,653.0,82.5,45.194437028840184
hindsight,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,635.5,82.5,48.23202051920816
hindsight,raw,procedure,0.2,0.2,0.04,0.2,0.2,0.04,0.2,1.0,634.2,94.4,47.45818341616541
hindsight,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,670.0,105.0,40.90795910451561
hindsight,raw,scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,460.0,65.0,43.688722614509366
hindsight,raw,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,587.0,89.33333333333333,56.99723601962129
hindsight,raw,temporal_asof,0.5,0.5,0.1,0.125,0.5,0.2,1.0,0.0,504.5,67.0,81.33227046346292
hindsight,raw,temporal_current,0.25,0.25,0.05,0.125,0.25,0.0,0.0,1.0,580.25,84.25,47.85636477754451
