/tmp/p13promo-ehPR/root/home/bmosher/.local/bin/agent-loop	present	97a57db11aa8a4a87d89fd912804d42ce899bb35b3790742d790d424184a948f	755	f1
/tmp/p13promo-ehPR/root/home/bmosher/.config/agent-loop/campaign4.json	present	907886e12021bed0231c82505d1f7c7a035bda074e6a85bc0b024eb2017c6f46	644	f2
/tmp/p13promo-ehPR/root/home/bmosher/.config/agent-deck/escalation-watch	present	8968ed55dacc004511e1d35a9b99acb200484d0bfcef3b17893a1975575d86d0	755	f3
/tmp/p13promo-ehPR/root/home/bmosher/.config/agent-deck/escalation-resolve	absent	-	-	-
