provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
perseus_vault,raw,raw_product,publishable,5,450,ok,,26.0,0.9583333333333334,0.9583333333333334,0.25,0.8888888888888888,0.9583333333333334,0.10833333333333334,0.5,0.5416666666666666,0.8666666666666667,0.0,422.96153846153845,62.73076923076923,21.868557619969717
