provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,70.0,1.3773479995506932
membukkit,raw,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,659.0,98.33333333333333,18.69418366671501
membukkit,raw,multihop,1.0,0.6666666666666666,0.4,0.75,0.0,0.0,0.0,,510.5,67.5,1.5625494997948408
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,548.5,77.5,1.3197610001043358
membukkit,raw,procedure,0.4,0.4,0.08,0.10666666666666666,0.4,0.04,0.2,1.0,604.2,89.4,2.3999704000743804
membukkit,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,670.0,105.0,1.3257089995022397
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.27777777777777773,1.0,0.20000000000000004,1.0,0.6666666666666666,409.3333333333333,58.666666666666664,1.4276339998104959
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,578.3333333333334,86.33333333333333,1.502497666782195
membukkit,raw,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,102.5,15.0,1.2525040001492016
membukkit,raw,temporal_current,0.25,0.25,0.05,0.125,0.25,0.05,0.25,0.0,527.25,77.0,3.019662999577122
