provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
hindsight,raw,conflict,1.0,1.0,0.2,0.5,1.0,0.0,0.0,,435.0,58.0,43.92558289691806
hindsight,raw,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,636.3333333333334,87.66666666666667,49.22802765698483
hindsight,raw,multihop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,651.5,82.5,40.81035399576649
hindsight,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,635.5,82.5,38.69177104206756
hindsight,raw,procedure,0.4,0.4,0.08,0.3,0.4,0.04,0.2,1.0,633.8,94.2,36.132200015708804
hindsight,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,669.0,105.0,29.79883400257677
hindsight,raw,scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,461.6666666666667,65.0,39.03326365010192
hindsight,raw,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,587.0,89.33333333333333,38.741513970308006
hindsight,raw,temporal_asof,0.5,0.5,0.1,0.125,0.5,0.2,1.0,0.0,530.5,72.0,135.8995829941705
hindsight,raw,temporal_current,0.5,0.5,0.1,0.175,0.5,0.0,0.0,1.0,577.75,83.75,39.267364772967994
