provider,mode,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
membukkit,raw,5,450,ok,,26.0,0.4583333333333333,0.4305555555555556,0.10833333333333334,0.24444444444444444,0.375,0.04166666666666667,0.20833333333333334,0.20833333333333334,0.6666666666666666,0.0,521.6538461538462,76.15384615384616,2.9116372691253045
