INDUCTION	INJECTED-PASS	2026-09-24T19:28:58.838Z	director and duty are passive receivers (pinned bytes, probe recorded through the real wake)
DECISION	INJECTED-PASS	2026-09-24T19:29:04.014Z	incident D-Dinj122852-Dinj122852-v1, deadline 2026-09-24T19:29:59Z
STOP	INJECTED-PASS	2026-09-24T19:29:09.076Z	intentional stop marker after the authentic decision; timer + outside check own the ladder
RUNGS	INJECTED-PASS	2026-09-24T19:30:54.633Z	director, duty (real wakes), Claude (private ledger + real labelled notify-claude) while stopped
ACK	INJECTED-PASS	2026-09-24T19:30:54.653Z	literal refused; capability ack recorded (60 s)
RECUR	INJECTED-PASS	2026-09-24T19:32:25.156Z	same key a053f5abdd02
DECIDE	INJECTED-PASS	2026-09-24T19:32:25.245Z	resolved; private watcher quiet
LIVE	INJECTED-PASS	2026-09-24T19:32:55.514Z	authentic decision, stop marker, ladder, capability ack/expiry/same-key recurrence, decide + quiet watcher, restart without duplicates
