DECISION	INJECTED-PASS	2026-09-24T18:00:32.189Z	incident D-Dinj110020-Dinj110020-v1, deadline 2026-09-24T18:01:27Z
STOP	INJECTED-PASS	2026-09-24T18:00:37.285Z	intentional stop marker after the authentic decision; timer + outside check own the ladder
RUNGS	INJECTED-PASS	2026-09-24T18:02:22.447Z	director, duty (real wakes), Claude (private ledger + real labelled notify-claude) while stopped
ACK	INJECTED-PASS	2026-09-24T18:02:22.462Z	literal refused; capability ack recorded (60 s)
RECUR	INJECTED-PASS	2026-09-24T18:03:23.207Z	same key 7fca0a03f566
DECIDE	INJECTED-PASS	2026-09-24T18:03:23.380Z	resolved; private watcher quiet
LIVE	INJECTED-PASS	2026-09-24T18:03:53.994Z	authentic decision, stop marker, ladder, capability ack/expiry/same-key recurrence, decide + quiet watcher, restart without duplicates
