provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,352.0,48.0,0.8394879996558302
membukkit,raw,exact,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.3333333333333333,1.0,604.0,87.0,15.152345666441155
membukkit,raw,multihop,1.0,1.0,0.6,0.75,1.0,0.0,0.0,,474.5,64.5,0.9445430000596389
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,441.0,63.5,0.9666715004641446
membukkit,raw,procedure,0.2,0.2,0.04,0.04,0.2,0.0,0.0,1.0,585.8,88.0,0.8846424001603737
membukkit,raw,protocol,1.0,0.5,0.2,1.0,0.0,0.0,0.0,1.0,644.0,99.0,1.0395620001872885
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.25,1.0,0.20000000000000004,1.0,0.6666666666666666,423.0,59.666666666666664,0.8596253331537204
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,444.6666666666667,68.33333333333333,0.9125556665215603
membukkit,raw,temporal_asof,0.5,0.5,0.16666666666666666,0.25,0.5,0.0,0.0,1.0,226.0,34.0,0.824399500288564
membukkit,raw,temporal_current,0.5,0.5,0.1,0.1125,0.5,0.05,0.25,0.5,498.75,75.0,0.9082100000341597
