provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
hindsight,raw,raw_product,publishable,5,0,ok,,26.0,0.8333333333333334,0.8125,0.2,0.5555555555555556,0.7916666666666666,0.13333333333333333,0.625,0.6666666666666666,0.875,0.0,421.2307692307692,61.88461538461539,34.18519559692448
