DECISION	PASS	2026-09-24T18:21:28.564Z	incident D-Dp13l1-Dp13l1-v1, deadline 2026-09-24T18:22:25Z
STOP	PASS	2026-09-24T18:21:33.611Z	intentional stop marker after the authentic decision; timer + outside check own the ladder
wait:director rung (real wake)	INCOMPLETE	2026-09-24T18:24:03.763Z	not reached in 150s
RUNGS	FAIL	2026-09-24T18:24:03.764Z	no director wake
