provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
hindsight,raw,conflict,1.0,1.0,0.2,1.0,1.0,0.0,0.0,,475.0,68.0,379.5102499425411
hindsight,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,453.0,68.66666666666667,469.23505565306795
hindsight,raw,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0.0,,380.5,53.0,395.1661039609462
hindsight,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,332.5,49.5,361.2603744841181
hindsight,raw,procedure,1.0,1.0,0.2,0.8666666666666666,1.0,0.2,1.0,0.8,581.4,85.4,370.3029249794781
hindsight,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,530.0,77.0,361.7040839744732
hindsight,raw,scope,1.0,1.0,0.20000000000000004,1.0,1.0,0.20000000000000004,1.0,1.0,281.3333333333333,41.0,356.58838898719597
hindsight,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,528.3333333333334,82.33333333333333,381.82802801020443
hindsight,raw,temporal_asof,1.0,1.0,0.2,0.5,1.0,0.2,1.0,0.0,400.5,58.5,397.2960835089907
hindsight,raw,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,362.5,54.25,374.0376877540257
