provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
hindsight,raw,conflict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,437.0,63.0,43.253667070530355
hindsight,raw,exact,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.27777777777777773,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.0,434.3333333333333,66.0,35.81976397739103
hindsight,raw,multihop,1.0,1.0,0.6,0.75,1.0,0.0,0.0,,371.5,53.0,31.559520517475903
hindsight,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,396.0,56.0,32.712229003664106
hindsight,raw,procedure,1.0,1.0,0.2,0.9,1.0,0.2,1.0,1.0,493.4,73.6,28.44601683318615
hindsight,raw,protocol,1.0,0.5,0.2,0.3333333333333333,0.0,0.2,1.0,1.0,561.0,86.0,29.744792031124234
hindsight,raw,scope,1.0,1.0,0.20000000000000004,1.0,1.0,0.20000000000000004,1.0,1.0,305.6666666666667,45.333333333333336,29.003652666384976
hindsight,raw,semantic,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.19444444444444442,0.6666666666666666,0.0,0.0,,503.3333333333333,76.0,33.39913867724439
hindsight,raw,temporal_asof,1.0,1.0,0.2,0.41666666666666663,1.0,0.1,0.5,1.0,343.5,49.0,48.666187503840774
hindsight,raw,temporal_current,1.0,1.0,0.2,0.5625,1.0,0.15000000000000002,0.75,1.0,362.25,51.25,30.71441678912379
