provider,mode,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
bm25,raw,5,0,ok,,26.0,0.9166666666666666,0.8541666666666666,0.20416666666666666,0.84375,0.7916666666666666,0.125,0.5833333333333334,0.625,0.8,0.0,410.53846153846155,62.38461538461539,0.17653396158633627
tfidf_cosine,raw,5,0,ok,,26.0,0.875,0.8611111111111112,0.37777777777777777,0.7708333333333334,0.8333333333333334,0.1527777777777778,0.5833333333333334,0.625,0.6666666666666666,0.5,297.6923076923077,44.15384615384615,0.3097646150798447
dense_lsa,raw,5,0,ok,,26.0,0.9583333333333334,0.9583333333333334,0.23333333333333334,0.8368055555555556,0.9583333333333334,0.125,0.5833333333333334,0.625,0.8,0.5,420.5769230769231,61.61538461538461,0.4202207690888407
hybrid_rrf,raw,5,0,ok,,26.0,0.9583333333333334,0.9444444444444444,0.225,0.8555555555555555,0.9166666666666666,0.125,0.5833333333333334,0.625,0.7333333333333333,0.0,442.88461538461536,65.92307692307692,0.7263237691334395
habitus,raw,5,0,ok,,26.0,0.875,0.7986111111111112,0.3055555555555555,0.7847222222222222,0.75,0.09722222222222221,0.25,0.2916666666666667,0.9230769230769231,0.0,264.5769230769231,39.88461538461539,11.0126607305574
membukkit,raw,5,0,ok,,26.0,0.9583333333333334,0.9583333333333334,0.26666666666666666,0.525,0.9583333333333334,0.125,0.5833333333333334,0.625,0.6666666666666666,0.0,410.5,60.30769230769231,4.078987461350782
agentmemory_core_lsa,raw,5,0,ok,,26.0,0.9583333333333334,0.9583333333333334,0.23333333333333334,0.8680555555555556,0.9583333333333334,0.125,0.5833333333333334,0.625,0.9333333333333333,0.0,444.7692307692308,65.6923076923077,0.23904888461538468
