provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
membukkit,raw,raw_product,publishable,5,450,ok,,26.0,0.875,0.8263888888888888,0.23750000000000002,0.5534722222222223,0.75,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.0,500.88461538461536,71.84615384615384,256.8397594956108
