provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,330.0,46.0,55.813249899074435
membukkit,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,399.0,61.0,151.14915270047882
membukkit,raw,multihop,1.0,1.0,0.6,0.75,1.0,0.0,0.0,,377.5,52.0,73.89668753603473
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,240.0,37.0,60.24352047825232
membukkit,raw,procedure,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,1.0,1.0,555.0,85.0,69.42937499843538
membukkit,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,530.0,77.0,59.73387497942895
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.39999999999999997,1.0,0.20000000000000004,1.0,0.6666666666666666,268.0,38.666666666666664,65.11619469771783
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,540.3333333333334,82.33333333333333,75.37191667749237
membukkit,raw,temporal_asof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,43.5,6.0,59.16377098765224
membukkit,raw,temporal_current,1.0,1.0,0.2,0.24583333333333335,1.0,0.2,1.0,0.0,312.5,45.5,59.08839573385194
