provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,486.0,66.0,2.974811000058253
membukkit,raw,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,633.6666666666666,90.66666666666667,17.695170333051163
membukkit,raw,multihop,1.0,0.6666666666666666,0.4,0.75,0.0,0.0,0.0,,513.5,67.5,2.5233899996237596
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,598.0,85.0,3.6604685001293547
membukkit,raw,procedure,0.4,0.4,0.08,0.1,0.4,0.04,0.2,1.0,601.4,88.4,2.442973000142956
membukkit,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,688.0,107.0,2.6438380000399775
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.25,1.0,0.20000000000000004,1.0,0.6666666666666666,409.3333333333333,58.666666666666664,2.3710639998171246
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,641.3333333333334,97.33333333333333,2.577363666811531
membukkit,raw,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,218.0,32.5,2.5087330004680553
membukkit,raw,temporal_current,0.25,0.25,0.05,0.08333333333333333,0.25,0.05,0.25,0.0,534.0,78.25,3.7520625000979635
