provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
hindsight,raw,raw_product,publishable,5,450,ok,,26.0,0.8333333333333334,0.7847222222222222,0.18333333333333335,0.8125,0.7083333333333334,0.08333333333333334,0.4166666666666667,0.4166666666666667,0.9166666666666666,0.0,534.4615384615385,77.96153846153847,1192.579491995275
