provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
agentmemory,raw,conflict,1.0,1.0,0.2,0.5,1.0,0.0,0.0,,414.0,57.0,6.494582979939878
agentmemory,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,482.0,64.33333333333333,7.77683329458038
agentmemory,raw,multihop,1.0,0.6666666666666666,0.4,1.0,0.5,0.0,0.0,,515.0,68.0,6.996729469392449
agentmemory,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,559.0,79.0,6.531479011755437
agentmemory,raw,procedure,1.0,1.0,0.2,0.8666666666666666,1.0,0.2,1.0,0.8,595.8,86.0,6.652825186029077
agentmemory,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,530.0,77.0,11.716084089130163
agentmemory,raw,scope,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.13333333333333333,0.6666666666666666,1.0,387.6666666666667,55.666666666666664,8.597999655952057
agentmemory,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,607.6666666666666,92.66666666666667,6.858292035758495
agentmemory,raw,temporal_asof,1.0,1.0,0.2,0.75,1.0,0.2,1.0,0.5,401.0,56.0,6.8504170048981905
agentmemory,raw,temporal_current,1.0,1.0,0.2,0.625,1.0,0.2,1.0,0.25,395.5,56.5,6.540333270095289
