provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
agentmemory,raw,raw_product,publishable,5,450,ok,,26.0,1.0,0.9722222222222222,0.225,0.8472222222222222,0.9583333333333334,0.13333333333333333,0.625,0.6666666666666666,0.6875,0.0,495.65384615384613,70.53846153846153,7.234336615790828
