provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,482.0,67.0,63.946499954909086
membukkit,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,396.0,60.333333333333336,142.5818750479569
membukkit,raw,multihop,1.0,0.8333333333333333,0.5,0.75,0.5,0.0,0.0,,491.5,73.0,66.5818125125952
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,289.0,43.5,59.029541502241045
membukkit,raw,procedure,1.0,1.0,0.2,0.35,1.0,0.2,1.0,1.0,565.8,88.2,64.28342496510595
membukkit,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.0,0.0,1.0,503.0,73.0,65.37520897109061
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.5833333333333334,1.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,285.6666666666667,42.333333333333336,61.01677764672786
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,523.6666666666666,81.66666666666667,66.56105571892112
membukkit,raw,temporal_asof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,43.5,6.0,60.427166521549225
membukkit,raw,temporal_current,1.0,1.0,0.2,0.3,1.0,0.2,1.0,0.0,359.0,53.5,59.489895473234355
