provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
hybrid_rrf,raw,scope,1.0,1.0,0.20000000000000004,1.0,1.0,0.20000000000000004,1.0,1.0,294.3333333333333,45.666666666666664,0.7166973330943923
hybrid_rrf,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,617.3333333333334,96.33333333333333,0.8090603332675528
hybrid_rrf,raw,temporal_asof,0.5,0.5,0.1,0.5,0.5,0.0,0.0,1.0,466.5,65.0,0.5460084994410863
hybrid_rrf,raw,temporal_current,1.0,1.0,0.2,0.55,1.0,0.2,1.0,0.25,337.25,48.25,0.6961197500459093
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,330.0,46.0,0.5033589986851439
membukkit,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,431.6666666666667,63.666666666666664,30.78958966701369
membukkit,raw,multihop,1.0,1.0,0.6,0.75,1.0,0.0,0.0,,388.0,53.0,0.6358040000122855
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,360.0,53.0,0.5192429989619995
membukkit,raw,procedure,1.0,1.0,0.2,0.26666666666666666,1.0,0.2,1.0,1.0,511.0,75.6,0.6043714001862099
membukkit,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,530.0,77.0,0.5337540005712071
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.3611111111111111,1.0,0.20000000000000004,1.0,0.6666666666666666,323.0,48.333333333333336,0.5596303332519407
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,574.6666666666666,88.66666666666667,0.6080769993180487
membukkit,raw,temporal_asof,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,163.5,24.5,0.5226429993854254
membukkit,raw,temporal_current,1.0,1.0,0.2,0.24583333333333335,1.0,0.2,1.0,0.0,361.75,51.0,0.6918582498656178
tfidf_cosine,raw,conflict,1.0,1.0,0.2,0.5,1.0,0.0,0.0,,330.0,46.0,0.25509499937470537
tfidf_cosine,raw,exact,1.0,1.0,0.48333333333333334,0.8333333333333334,1.0,0.13333333333333333,0.6666666666666666,1.0,272.0,41.0,0.34704299954076606
tfidf_cosine,raw,multihop,1.0,0.8333333333333333,0.8,1.0,0.5,0.0,0.0,,295.0,41.0,0.35378849952394376
tfidf_cosine,raw,negative,0.0,1.0,0.5,0.5,0.5,0.0,0.0,,139.0,21.0,0.40746399918134557
tfidf_cosine,raw,procedure,0.8,0.8,0.25666666666666665,0.7,0.8,0.2966666666666667,1.0,0.6,394.6,59.0,0.26328099957027007
tfidf_cosine,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,530.0,77.0,0.24291599947900977
tfidf_cosine,raw,scope,1.0,1.0,0.21666666666666667,1.0,1.0,0.21666666666666667,1.0,1.0,280.6666666666667,42.666666666666664,0.25450366653482587
tfidf_cosine,raw,semantic,1.0,1.0,0.5833333333333334,1.0,1.0,0.0,0.0,,305.6666666666667,48.0,0.3635413334753442
tfidf_cosine,raw,temporal_asof,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,129.5,18.5,0.2962714997920557
tfidf_cosine,raw,temporal_current,0.75,0.75,0.18333333333333335,0.5,0.75,0.23333333333333334,1.0,0.25,301.25,43.5,0.30728799993084976
