provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
hindsight,raw,conflict,1.0,1.0,0.2,0.5,1.0,0.0,0.0,,435.0,58.0,66.63600006140769
hindsight,raw,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,626.6666666666666,83.33333333333333,70.86651434656233
hindsight,raw,multihop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,652.0,82.5,52.308312500827014
hindsight,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,635.5,82.5,55.37662497954443
hindsight,raw,procedure,0.2,0.2,0.04,0.2,0.2,0.04,0.2,1.0,634.2,94.4,52.67619201913476
hindsight,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,669.0,105.0,49.618792021647096
hindsight,raw,scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,461.3333333333333,65.0,51.95447232108563
hindsight,raw,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,587.3333333333334,89.33333333333333,62.90555566859742
hindsight,raw,temporal_asof,0.5,0.5,0.1,0.16666666666666666,0.5,0.2,1.0,0.0,529.5,66.5,191.895354015287
hindsight,raw,temporal_current,0.5,0.5,0.1,0.20833333333333331,0.5,0.0,0.0,1.0,569.5,83.0,62.43367702700198
