provider,mode,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
membukkit,raw,5,0,ok,,26.0,0.9583333333333334,0.9444444444444444,0.25833333333333336,0.5194444444444445,0.9166666666666666,0.10833333333333334,0.5,0.5416666666666666,0.7333333333333333,0.0,410.5,60.23076923076923,4.867025769167062
