provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,70.0,1.1963329998252448
membukkit,raw,exact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,659.0,98.33333333333333,16.13082166689613
membukkit,raw,multihop,1.0,0.6666666666666666,0.4,0.75,0.0,0.0,0.0,,510.5,67.5,1.3173825000194483
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,548.5,77.5,1.2101544998586178
membukkit,raw,procedure,0.4,0.4,0.08,0.10666666666666666,0.4,0.04,0.2,1.0,604.2,89.4,1.2003032001302927
membukkit,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,670.0,105.0,1.1720550000973162
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.27777777777777773,1.0,0.20000000000000004,1.0,0.6666666666666666,409.3333333333333,58.666666666666664,1.2015313335117146
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,578.3333333333334,86.33333333333333,1.452146999933272
membukkit,raw,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,102.5,15.0,1.1919164999198983
membukkit,raw,temporal_current,0.25,0.25,0.05,0.125,0.25,0.05,0.25,0.0,527.25,77.0,1.2536757501493412
