provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
mem0,raw,raw_product,publishable,5,450,ok,,26.0,0.9583333333333334,0.9375,0.225,0.8958333333333334,0.9166666666666666,0.1,0.5,0.5,0.8,0.0,518.9615384615385,75.23076923076923,2229.172445582942
