provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,497.0,68.0,344.3681250791997
membukkit,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,1.0,552.6666666666666,77.0,451.5566806464146
membukkit,raw,multihop,1.0,0.6666666666666666,0.4,0.75,0.0,0.0,0.0,,528.5,67.0,432.43383296066895
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,506.0,70.0,373.5236045322381
membukkit,raw,procedure,0.6,0.6,0.12000000000000002,0.21666666666666665,0.6,0.12000000000000002,0.6,1.0,604.8,88.4,386.3050499930978
membukkit,raw,protocol,1.0,0.5,0.2,1.0,0.0,0.0,0.0,1.0,650.0,101.0,376.4315419830382
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.38888888888888884,1.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,396.0,56.666666666666664,363.3662639961888
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,639.3333333333334,96.66666666666667,403.69099999467534
membukkit,raw,temporal_asof,1.0,1.0,0.75,0.75,1.0,0.0,0.0,1.0,103.5,14.5,359.1949995025061
membukkit,raw,temporal_current,0.75,0.75,0.15000000000000002,0.20833333333333331,0.75,0.15000000000000002,0.75,0.0,453.0,65.75,341.1616354715079
