capture	PASS	2026-09-24T03:47:28.567Z	prior state captured in /tmp/claude-1000/-var-home-bmosher/09b5ba50-67c7-4535-b27c-5baa3e1c4fa8/scratchpad/cutsb-0Q02/n5/ev/pre (state.tsv: 4 units; 0 existing unit files kept)
rollback	PASS	2026-09-24T03:47:28.651Z	rolled back: old owners active, agent-loop off, open items handed to cairn
