provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,497.0,68.0,247.95270897448063
membukkit,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,1.0,571.6666666666666,78.66666666666667,319.87808330450207
membukkit,raw,multihop,1.0,0.6666666666666666,0.4,0.41666666666666663,0.0,0.0,0.0,,511.0,74.0,279.2245210148394
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,437.0,63.0,226.0966874891892
membukkit,raw,procedure,1.0,1.0,0.2,0.2733333333333333,1.0,0.08,0.4,1.0,608.0,94.8,252.03924160450697
membukkit,raw,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,665.0,105.0,233.56962495017797
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.27777777777777773,1.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,392.0,56.666666666666664,250.61345798894763
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,601.0,89.66666666666667,269.8416526351745
membukkit,raw,temporal_asof,1.0,1.0,0.41666666666666663,0.41666666666666663,1.0,0.0,0.0,1.0,230.5,32.5,250.29449997236952
membukkit,raw,temporal_current,0.75,0.75,0.15000000000000002,0.175,0.75,0.15000000000000002,0.75,0.0,504.5,74.0,224.9042504990939
