provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
membukkit,raw,conflict,1.0,1.0,0.2,0.2,1.0,0.0,0.0,,330.0,46.0,65.82337501458824
membukkit,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,399.0,61.0,119.75991671594481
membukkit,raw,multihop,1.0,1.0,0.6,0.75,1.0,0.0,0.0,,377.5,52.0,63.62391647417098
membukkit,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,240.0,37.0,64.76752046728507
membukkit,raw,procedure,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,1.0,1.0,555.0,85.0,63.05479984730482
membukkit,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,530.0,77.0,69.0803750185296
membukkit,raw,scope,1.0,1.0,0.20000000000000004,0.39999999999999997,1.0,0.20000000000000004,1.0,0.6666666666666666,268.0,38.666666666666664,63.78661099976549
membukkit,raw,semantic,1.0,1.0,0.20000000000000004,0.8333333333333334,1.0,0.0,0.0,,540.3333333333334,82.33333333333333,66.19966662644099
membukkit,raw,temporal_asof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,43.5,6.0,59.42949996097013
membukkit,raw,temporal_current,1.0,1.0,0.2,0.24583333333333335,1.0,0.2,1.0,0.0,312.5,45.5,60.31166677712463
