INDUCTION	INJECTED-PASS	2026-09-24T19:24:34.386Z	director and duty are passive receivers (pinned bytes, probe recorded through the real wake)
DECISION	INJECTED-PASS	2026-09-24T19:24:39.570Z	incident D-Dinj122427-Dinj122427-v1, deadline 2026-09-24T19:25:34Z
STOP	INJECTED-PASS	2026-09-24T19:24:44.628Z	intentional stop marker after the authentic decision; timer + outside check own the ladder
RUNGS	INJECTED-PASS	2026-09-24T19:26:30.199Z	director, duty (real wakes), Claude (private ledger + real labelled notify-claude) while stopped
ACK	INJECTED-PASS	2026-09-24T19:26:30.222Z	literal refused; capability ack recorded (60 s)
RECUR	INJECTED-PASS	2026-09-24T19:28:00.713Z	same key 631d98e8ac29
DECIDE	INJECTED-PASS	2026-09-24T19:28:00.801Z	resolved; private watcher quiet
LIVE	INJECTED-PASS	2026-09-24T19:28:31.084Z	authentic decision, stop marker, ladder, capability ack/expiry/same-key recurrence, decide + quiet watcher, restart without duplicates
