provider,mode,experiment_class,publishability,top_k,distractors,status,reason,n_cases,hit@5,recall@5,precision@5,mrr,all_relevant@5,prohibited@5,harmful_presence_rate,mean_prohibited_count,useful_before_harmful,negative_empty_rate,mean_context_chars,mean_context_words,mean_latency_ms
hindsight,raw,raw_product,publishable,5,0,ok,,26.0,1.0,1.0,0.24166666666666667,0.9305555555555556,1.0,0.14166666666666666,0.6666666666666666,0.7083333333333334,0.8125,0.0,437.5769230769231,64.88461538461539,387.6544198092933
