provider,mode,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_chars,returned_words,latency_ms
hindsight,raw,conflict,1.0,1.0,0.2,1.0,1.0,0.0,0.0,,475.0,68.0,378.1269579194486
hindsight,raw,exact,1.0,1.0,0.20000000000000004,1.0,1.0,0.13333333333333333,0.6666666666666666,1.0,453.0,68.66666666666667,453.38665302066755
hindsight,raw,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0.0,,380.5,53.0,398.20208301534876
hindsight,raw,negative,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,332.5,49.5,362.5148959690705
hindsight,raw,procedure,1.0,1.0,0.2,0.8666666666666666,1.0,0.2,1.0,0.8,581.4,85.4,371.6048414353281
hindsight,raw,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,530.0,77.0,362.1717080241069
hindsight,raw,scope,1.0,1.0,0.20000000000000004,1.0,1.0,0.20000000000000004,1.0,1.0,281.3333333333333,41.0,359.7290973023822
hindsight,raw,semantic,1.0,1.0,0.20000000000000004,1.0,1.0,0.0,0.0,,528.3333333333334,82.33333333333333,423.3839303487912
hindsight,raw,temporal_asof,1.0,1.0,0.2,0.5,1.0,0.2,1.0,0.0,400.5,58.5,393.5563545092009
hindsight,raw,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,362.5,54.25,365.6615832296666
